20,2,12,166
20,3,17,167
20,4,23,168
20,5,28,169
20,6,42,170
20,7,51,171
20,8,52,172
20,9,59,173
21,3,23,102
21,4,35,103
21,5,36,104
21,6,34,105
21,7,39,106
21,8,47,107
21,9,47,108
21,10,56,109
22,1,11,174
22,4,28,175
22,5,36,176
22,6,35,177
22,7,40,178
22,8,47,179
22,9,48,180
22,10,56,181
23,1,17,182
23,3,22,183
23,5,40,184
23,6,35,185
23,7,39,186
23,8,47,187
23,9,47,188
23,10,56,189
24,1,13,190
24,3,25,191
24,4,35,192
24,6,35,193
24,7,40,194
24,8,47,195
24,9,48,196
24,10,56,197
25,1,5,198
25,3,18,199
25,4,23,200
25,5,28,201
25,7,51,202
25,8,55,203
25,9,59,204
25,10,64,205
26,1,5,206
26,3,18,207
26,4,23,208
26,5,28,209
26,6,46,210
26,8,52,211
26,9,55,212
26,10,68,213
27,1,5,214
27,3,18,215
27,4,23,216
27,5,28,217
27,6,42,218
27,7,44,219
27,9,59,220
27,10,62,221
28,1,5,222
28,3,18,223
28,4,23,224
28,5,28,225
28,6,46,226
28,7,47,227
28,8,59,228
28,10,68,229
29,1,5,230
29,3,17,231
29,4,23,232
29,5,28,233
29,6,42,234
29,7,51,235
29,8,52,236
29,9,59,237
30,2,24,110
30,4,35,111
30,5,36,112
30,6,34,113
30,7,39,114
30,8,47,115
30,9,47,116
30,10,56,117
31,1,17,174
31,4,31,175
31,5,40,176
31,6,35,177
31,7,39,178
31,8,47,179
31,9,47,180
31,10,56,181
32,1,17,238
32,2,20,239
32,5,40,240
32,6,35,241
32,7,39,242
32,8,47,243
32,9,47,244
32,10,56,245
33,1,13,246
33,2,24,247
33,4,35,248
33,6,35,249
33,7,40,250
33,8,47,251
33,9,48,252
33,10,56,253
34,1,5,254
34,2,12,255
34,4,23,256
34,5,28,257
34,7,51,258
34,8,55,259
34,9,59,260
34,10,64,261
35,1,5,262
35,2,12,263
35,4,23,264
35,5,28,265
35,6,46,266
35,8,52,267
35,9,55,268
35,10,68,269
36,1,5,270
36,2,12,271
36,4,23,272
36,5,28,273
36,6,42,274
36,7,44,275
36,9,59,276
36,10,62,277
37,1,5,278
37,2,12,279
37,4,23,280
37,5,28,281
37,6,46,282
37,7,47,283
37,8,59,284
37,10,68,285
38,1,5,286
38,2,12,287
38,4,23,288
38,5,28,289
38,6,42,290
38,7,51,291
38,8,52,292
38,9,59,293
39,2,24,118
39,3,23,119
39,5,36,120
39,6,34,121
39,7,39,122
39,8,47,123
39,9,47,124
39,10,56,125
40,1,17,182
40,3,29,183
40,5,40,184
40,6,35,185
40,7,39,186
40,8,47,187
40,9,47,188
40,10,56,189
41,1,11,238
41,2,24,239
41,5,36,240
41,6,35,241
41,7,40,242
41,8,47,243
41,9,48,244
41,10,56,245
42,1,13,294
42,2,24,295
42,3,25,296
42,6,35,297
42,7,40,298
42,8,47,299
42,9,48,300
42,10,56,301
43,1,5,302
43,2,12,303
43,3,18,304
43,5,28,305
43,7,51,306
43,8,55,307
43,9,59,308
43,10,64,309
44,1,5,310
44,2,12,311
44,3,18,312
44,5,28,313
44,6,46,314
44,8,52,315
44,9,55,316
44,10,68,317
45,1,5,318
45,2,12,319
45,3,18,320
45,5,28,321
45,6,42,322
45,7,44,323
45,9,59,324
45,10,62,325
46,1,5,326
46,2,12,327
46,3,18,328
46,5,28,329
46,6,46,330
46,7,47,331
46,8,59,332
46,10,68,333
47,1,5,334
47,2,12,335
47,3,17,336
47,5,28,337
47,6,42,338
47,7,51,339
47,8,52,340
47,9,59,341
48,2,24,126
48,3,23,127
48,4,35,128
48,6,34,129
48,7,39,130
48,8,47,131
48,9,47,132
48,10,56,133
49,1,17,190
49,3,29,191
49,4,31,192
49,6,35,193
49,7,39,194
49,8,47,195
49,9,47,196
49,10,56,197
50,1,11,246
50,2,24,247
50,4,28,248
50,6,35,249
50,7,40,250
50,8,47,251
50,9,48,252
50,10,56,253
51,1,17,294
51,2,20,295
51,3,22,296
51,6,35,297
51,7,39,298
51,8,47,299
51,9,47,300
51,10,56,301
52,1,5,342
52,2,12,343
52,3,18,344
52,4,23,345
52,7,51,346
52,8,55,347
52,9,59,348
52,10,64,349
53,1,5,350
53,2,12,351
53,3,18,352
53,4,23,353
53,6,46,354
53,8,52,355
53,9,55,356
53,10,68,357
54,1,5,358
54,2,12,359
54,3,18,360
54,4,23,361
54,6,42,362
54,7,44,363
54,9,59,364
54,10,62,365
55,1,5,366
55,2,12,367
55,3,18,368
55,4,23,369
55,6,46,370
55,7,47,371
55,8,59,372
55,10,68,373
56,1,5,374
56,2,12,375
56,3,17,376
56,4,23,377
56,6,42,378
56,7,51,379
56,8,52,380
56,9,59,381
57,2,24,134
57,3,23,135
57,4,35,136
57,5,36,137
57,7,39,138
57,8,47,139
57,9,47,140
57,10,56,141
58,1,17,198
58,3,29,199
58,4,31,200
58,5,40,201
58,7,39,202
58,8,47,203
58,9,47,204
58,10,56,205
59,1,11,254
59,2,24,255
59,4,28,256
59,5,36,257
59,7,40,258
59,8,47,259
59,9,48,260
59,10,56,261
60,1,17,302
60,2,20,303
60,3,22,304
60,5,40,305
60,7,39,306
60,8,47,307
60,9,47,308
60,10,56,309
61,1,13,342
61,2,24,343
61,3,25,344
61,4,35,345
61,7,40,346
61,8,47,347
61,9,48,348
61,10,56,349
62,1,5,382
62,2,12,383
62,3,18,384
62,4,23,385
62,5,28,386
62,8,52,387
62,9,55,388
62,10,68,389
63,1,5,390
63,2,12,391
63,3,18,392
63,4,23,393
63,5,28,394
63,7,44,395
63,9,59,396
63,10,62,397
64,1,5,398
64,2,12,399
64,3,18,400
64,4,23,401
64,5,28,402
64,7,47,403
64,8,59,404
64,10,68,405
65,1,5,406
65,2,12,407
65,3,17,408
65,4,23,409
65,5,28,410
65,7,51,411
65,8,52,412
65,9,59,413
66,2,24,142
66,3,23,143
66,4,35,144
66,5,36,145
66,6,34,146
66,8,47,147
66,9,47,148
66,10,56,149
67,1,17,206
67,3,29,207
67,4,31,208
67,5,40,209
67,6,35,210
67,8,47,211
67,9,47,212
67,10,56,213
68,1,11,262
68,2,24,263
68,4,28,264
68,5,36,265
68,6,35,266
68,8,47,267
68,9,48,268
68,10,56,269
69,1,17,310
69,2,20,311
69,3,22,312
69,5,40,313
69,6,35,314
69,8,47,315
69,9,47,316
69,10,56,317
70,1,13,350
70,2,24,351
70,3,25,352
70,4,35,353
70,6,35,354
70,8,47,355
70,9,48,356
70,10,56,357
71,1,5,382
71,2,12,383
71,3,18,384
71,4,23,385
71,5,28,386
71,8,55,387
71,9,59,388
71,10,64,389
72,1,5,414
72,2,12,415
72,3,18,416
72,4,23,417
72,5,28,418
72,6,42,419
72,9,59,420
72,10,62,421
73,1,5,422
73,2,12,423
73,3,18,424
73,4,23,425
73,5,28,426
73,6,46,427
73,8,59,428
73,10,68,429
74,1,5,430
74,2,12,431
74,3,17,432
74,4,23,433
74,5,28,434
74,6,42,435
74,8,52,436
74,9,59,437
75,2,24,150
75,3,23,151
75,4,35,152
75,5,36,153
75,6,34,154
75,7,39,155
75,9,47,156
75,10,56,157
76,1,17,214
76,3,29,215
76,4,31,216
76,5,40,217
76,6,35,218
76,7,39,219
76,9,47,220
76,10,56,221
77,1,11,270
77,2,24,271
77,4,28,272
77,5,36,273
77,6,35,274
77,7,40,275
77,9,48,276
77,10,56,277
78,1,17,318
78,2,20,319
78,3,22,320
78,5,40,321
78,6,35,322
78,7,39,323
78,9,47,324
78,10,56,325
79,1,13,358
79,2,24,359
79,3,25,360
79,4,35,361
79,6,35,362
79,7,40,363
79,9,48,364
79,10,56,365
80,1,5,390
80,2,12,391
80,3,18,392
80,4,23,393
80,5,28,394
80,7,51,395
80,9,59,396
80,10,64,397
81,1,5,414
81,2,12,415
81,3,18,416
81,4,23,417
81,5,28,418
81,6,46,419
81,9,55,420
81,10,68,421
82,1,5,438
82,2,12,439
82,3,18,440
82,4,23,441
82,5,28,442
82,6,46,443
82,7,47,444
82,10,68,445
83,1,5,446
83,2,12,447
83,3,17,448
83,4,23,449
83,5,28,450
83,6,42,451
83,7,51,452
83,9,59,453
84,2,24,158
84,3,23,159
84,4,35,160
84,5,36,161
84,6,34,162
84,7,39,163
84,8,47,164
84,10,56,165
85,1,17,222
85,3,29,223
85,4,31,224
85,5,40,225
85,6,35,226
85,7,39,227
85,8,47,228
85,10,56,229
86,1,11,278
86,2,24,279
86,4,28,280
86,5,36,281
86,6,35,282
86,7,40,283
86,8,47,284
86,10,56,285
87,1,17,326
87,2,20,327
87,3,22,328
87,5,40,329
87,6,35,330
87,7,39,331
87,8,47,332
87,10,56,333
88,1,13,366
88,2,24,367
88,3,25,368
88,4,35,369
88,6,35,370
88,7,40,371
88,8,47,372
88,10,56,373
89,1,5,398
89,2,12,399
89,3,18,400
89,4,23,401
89,5,28,402
89,7,51,403
89,8,55,404
89,10,64,405
90,1,5,422
90,2,12,423
90,3,18,424
90,4,23,425
90,5,28,426
90,6,46,427
90,8,52,428
90,10,68,429
91,1,5,438
91,2,12,439
91,3,18,440
91,4,23,441
91,5,28,442
91,6,42,443
91,7,44,444
91,10,62,445
92,1,5,454
92,2,12,455
92,3,17,456
92,4,23,457
92,5,28,458
92,6,42,459
92,7,51,460
92,8,52,461
93,2,24,166
93,3,23,167
93,4,35,168
93,5,36,169
93,6,34,170
93,7,39,171
93,8,47,172
93,9,47,173
94,1,17,230
94,3,29,231
94,4,31,232
94,5,40,233
94,6,35,234
94,7,39,235
94,8,47,236
94,9,47,237
95,1,11,286
95,2,24,287
95,4,28,288
95,5,36,289
95,6,35,290
95,7,40,291
95,8,47,292
95,9,48,293
96,1,17,334
96,2,20,335
96,3,22,336
96,5,40,337
96,6,35,338
96,7,39,339
96,8,47,340
96,9,47,341
97,1,13,374
97,2,24,375
97,3,25,376
97,4,35,377
97,6,35,378
97,7,40,379
97,8,47,380
97,9,48,381
98,1,5,406
98,2,12,407
98,3,18,408
98,4,23,409
98,5,28,410
98,7,51,411
98,8,55,412
98,9,59,413
99,1,5,430
99,2,12,431
99,3,18,432
99,4,23,433
99,5,28,434
99,6,46,435
99,8,52,436
99,9,55,437
100,1,5,446
100,2,12,447
100,3,18,448
100,4,23,449
100,5,28,450
100,6,42,451
100,7,44,452
100,9,59,453
101,1,5,454
101,2,12,455
101,3,18,456
101,4,23,457
101,5,28,458
101,6,46,459
101,7,47,460
101,8,59,461
102,4,20,462
102,5,26,463
102,6,23,464
102,7,27,465
102,8,32,466
102,9,32,467
102,10,37,468
103,3,17,469
103,5,30,470
103,6,23,471
103,7,26,472
103,8,32,473
103,9,32,474
103,10,37,475
104,3,20,476
104,4,27,477
104,6,23,478
104,7,27,479
104,8,32,480
104,9,32,481
104,10,37,482
105,3,12,483
105,4,16,484
105,5,19,485
105,7,38,486
105,8,39,487
105,9,44,488
105,10,45,489
106,3,12,490
106,4,15,491
106,5,19,492
106,6,35,493
106,8,36,494
106,9,40,495
106,10,49,496
107,3,12,497
107,4,16,498
107,5,19,499
107,6,31,500
107,7,31,501
107,9,44,502
107,10,43,503
108,3,12,504
108,4,15,505
108,5,19,506
108,6,35,507
108,7,34,508
108,8,43,509
108,10,49,510
109,3,12,511
109,4,15,512
109,5,18,513
109,6,31,514
109,7,38,515
109,8,37,516
109,9,44,517
110,4,23,462
110,5,30,463
110,6,23,464
110,7,26,465
110,8,32,466
110,9,32,467
110,10,37,468
111,2,16,518
111,5,30,519
111,6,23,520
111,7,26,521
111,8,32,522
111,9,32,523
111,10,37,524
112,2,20,525
112,4,27,526
112,6,23,527
112,7,27,528
112,8,32,529
112,9,32,530
112,10,37,531
113,2,8,532
113,4,16,533
113,5,19,534
113,7,38,535
113,8,39,536
113,9,44,537
113,10,45,538
114,2,8,539
114,4,15,540
114,5,19,541
114,6,35,542
114,8,36,543
114,9,40,544
114,10,49,545
115,2,8,546
115,4,16,547
115,5,19,548
115,6,31,549
115,7,31,550
115,9,44,551
115,10,43,552
116,2,8,553
116,4,15,554
116,5,19,555
116,6,35,556
116,7,34,557
116,8,43,558
116,10,49,559
117,2,8,560
117,4,15,561
117,5,18,562
117,6,31,563
117,7,38,564
117,8,37,565
117,9,44,566
118,3,24,469
118,5,30,470
118,6,23,471
118,7,26,472
118,8,32,473
118,9,32,474
118,10,37,475
119,2,20,518
119,5,26,519
119,6,23,520
119,7,27,521
119,8,32,522
119,9,32,523
119,10,37,524
120,2,20,567
120,3,20,568
120,6,23,569
120,7,27,570
120,8,32,571
120,9,32,572
120,10,37,573
121,2,8,574
121,3,12,575
121,5,19,576
121,7,38,577
121,8,39,578
121,9,44,579
121,10,45,580
122,2,8,581
122,3,12,582
122,5,19,583
122,6,35,584
122,8,36,585
122,9,40,586
122,10,49,587
123,2,8,588
123,3,12,589
123,5,19,590
123,6,31,591
123,7,31,592
123,9,44,593
123,10,43,594
124,2,8,595
124,3,12,596
124,5,19,597
124,6,35,598
124,7,34,599
124,8,43,600
124,10,49,601
125,2,8,602
125,3,12,603
125,5,18,604
125,6,31,605
125,7,38,606
125,8,37,607
125,9,44,608
126,3,24,476
126,4,23,477
126,6,23,478
126,7,26,479
126,8,32,480
126,9,32,481
126,10,37,482
127,2,20,525
127,4,20,526
127,6,23,527
127,7,27,528
127,8,32,529
127,9,32,530
127,10,37,531
128,2,16,567
128,3,17,568
128,6,23,569
128,7,26,570
128,8,32,571
128,9,32,572
128,10,37,573
129,2,8,609
129,3,12,610
129,4,16,611
129,7,38,612
129,8,39,613
129,9,44,614
129,10,45,615
130,2,8,616
130,3,12,617
130,4,15,618
130,6,35,619
130,8,36,620
130,9,40,621
130,10,49,622
131,2,8,623
131,3,12,624
131,4,16,625
131,6,31,626
131,7,31,627
131,9,44,628
131,10,43,629
132,2,8,630
132,3,12,631
132,4,15,632
132,6,35,633
132,7,34,634
132,8,43,635
132,10,49,636
133,2,8,637
133,3,12,638
133,4,15,639
133,6,31,640
133,7,38,641
133,8,37,642
133,9,44,643
134,3,24,483
134,4,23,484
134,5,30,485
134,7,26,486
134,8,32,487
134,9,32,488
134,10,37,489
135,2,20,532
135,4,20,533
135,5,26,534
135,7,27,535
135,8,32,536
135,9,32,537
135,10,37,538
136,2,16,574
136,3,17,575
136,5,30,576
136,7,26,577
136,8,32,578
136,9,32,579
136,10,37,580
137,2,20,609
137,3,20,610
137,4,27,611
137,7,27,612
137,8,32,613
137,9,32,614
137,10,37,615
138,2,8,644
138,3,12,645
138,4,15,646
138,5,19,647
138,8,36,648
138,9,40,649
138,10,49,650
139,2,8,651
139,3,12,652
139,4,16,653
139,5,19,654
139,7,31,655
139,9,44,656
139,10,43,657
140,2,8,658
140,3,12,659
140,4,15,660
140,5,19,661
140,7,34,662
140,8,43,663
140,10,49,664
141,2,8,665
141,3,12,666
141,4,15,667
141,5,18,668
141,7,38,669
141,8,37,670
141,9,44,671
142,3,24,490
142,4,23,491
142,5,30,492
142,6,23,493
142,8,32,494
142,9,32,495
142,10,37,496
143,2,20,539
143,4,20,540
143,5,26,541
143,6,23,542
143,8,32,543
143,9,32,544
143,10,37,545
144,2,16,581
144,3,17,582
144,5,30,583
144,6,23,584
144,8,32,585
144,9,32,586
144,10,37,587
145,2,20,616
145,3,20,617
145,4,27,618
145,6,23,619
145,8,32,620
145,9,32,621
145,10,37,622
146,2,8,644
146,3,12,645
146,4,16,646
146,5,19,647
146,8,39,648
146,9,44,649
146,10,45,650
147,2,8,672
147,3,12,673
147,4,16,674
147,5,19,675
147,6,31,676
147,9,44,677
147,10,43,678
148,2,8,679
148,3,12,680
148,4,15,681
148,5,19,682
148,6,35,683
148,8,43,684
148,10,49,685
149,2,8,686
149,3,12,687
149,4,15,688
149,5,18,689
149,6,31,690
149,8,37,691
149,9,44,692
150,3,24,497
150,4,23,498
150,5,30,499
150,6,23,500
150,7,26,501
150,9,32,502
150,10,37,503
151,2,20,546
151,4,20,547
151,5,26,548
151,6,23,549
151,7,27,550
151,9,32,551
151,10,37,552
152,2,16,588
152,3,17,589
152,5,30,590
152,6,23,591
152,7,26,592
152,9,32,593
152,10,37,594
153,2,20,623
153,3,20,624
153,4,27,625
153,6,23,626
153,7,27,627
153,9,32,628
153,10,37,629
154,2,8,651
154,3,12,652
154,4,16,653
154,5,19,654
154,7,38,655
154,9,44,656
154,10,45,657
155,2,8,672
155,3,12,673
155,4,15,674
155,5,19,675
155,6,35,676
155,9,40,677
155,10,49,678
156,2,8,693
156,3,12,694
156,4,15,695
156,5,19,696
156,6,35,697
156,7,34,698
156,10,49,699
157,2,8,700
157,3,12,701
157,4,15,702
157,5,18,703
157,6,31,704
157,7,38,705
157,9,44,706
158,3,24,504
158,4,23,505
158,5,30,506
158,6,23,507
158,7,26,508
158,8,32,509
158,10,37,510
159,2,20,553
159,4,20,554
159,5,26,555
159,6,23,556
159,7,27,557
159,8,32,558
159,10,37,559
160,2,16,595
160,3,17,596
160,5,30,597
160,6,23,598
160,7,26,599
160,8,32,600
160,10,37,601
161,2,20,630
161,3,20,631
161,4,27,632
161,6,23,633
161,7,27,634
161,8,32,635
161,10,37,636
162,2,8,658
162,3,12,659
162,4,16,660
162,5,19,661
162,7,38,662
162,8,39,663
162,10,45,664
163,2,8,679
163,3,12,680
163,4,15,681
163,5,19,682
163,6,35,683
163,8,36,684
163,10,49,685
164,2,8,693
164,3,12,694
164,4,16,695
164,5,19,696
164,6,31,697
164,7,31,698
164,10,43,699
165,2,8,707
165,3,12,708
165,4,15,709
165,5,18,710
165,6,31,711
165,7,38,712
165,8,37,713
166,3,24,511
166,4,23,512
166,5,30,513
166,6,23,514
166,7,26,515
166,8,32,516
166,9,32,517
167,2,20,560
167,4,20,561
167,5,26,562
167,6,23,563
167,7,27,564
167,8,32,565
167,9,32,566
168,2,16,602
168,3,17,603
168,5,30,604
168,6,23,605
168,7,26,606
168,8,32,607
168,9,32,608
169,2,20,637
169,3,20,638
169,4,27,639
169,6,23,640
169,7,27,641
169,8,32,642
169,9,32,643
170,2,8,665
170,3,12,666
170,4,16,667
170,5,19,668
170,7,38,669
170,8,39,670
170,9,44,671
171,2,8,686
171,3,12,687
171,4,15,688
171,5,19,689
171,6,35,690
171,8,36,691
171,9,40,692
172,2,8,700
172,3,12,701
172,4,16,702
172,5,19,703
172,6,31,704
172,7,31,705
172,9,44,706
173,2,8,707
173,3,12,708
173,4,15,709
173,5,19,710
173,6,35,711
173,7,34,712
173,8,43,713
174,4,27,462
174,5,26,463
174,6,23,464
174,7,26,465
174,8,31,466
174,9,32,467
174,10,37,468
175,1,16,714
175,5,30,715
175,6,23,716
175,7,26,717
175,8,32,718
175,9,32,719
175,10,37,720
176,1,12,721
176,4,27,722
176,6,23,723
176,7,27,724
176,8,32,725
176,9,32,726
176,10,37,727
177,1,4,728
177,4,16,729
177,5,19,730
177,7,38,731
177,8,39,732
177,9,44,733
177,10,45,734
178,1,4,735
178,4,15,736
178,5,19,737
178,6,35,738
178,8,36,739
178,9,40,740
178,10,49,741
179,1,4,742
179,4,16,743
179,5,19,744
179,6,31,745
179,7,31,746
179,9,44,747
179,10,43,748
180,1,4,749
180,4,15,750
180,5,19,751
180,6,35,752
180,7,34,753
180,8,43,754
180,10,49,755
181,1,4,756
181,4,15,757
181,5,18,758
181,6,31,759
181,7,38,760
181,8,37,761
181,9,44,762
182,3,17,469
182,5,26,470
182,6,23,471
182,7,26,472
182,8,31,473
182,9,32,474
182,10,37,475
183,1,9,714
183,5,26,715
183,6,23,716
183,7,27,717
183,8,32,718
183,9,32,719
183,10,37,720
184,1,12,763
184,3,20,764
184,6,23,765
184,7,27,766
184,8,32,767
184,9,32,768
184,10,37,769
185,1,4,770
185,3,12,771
185,5,19,772
185,7,38,773
185,8,39,774
185,9,44,775
185,10,45,776
186,1,4,777
186,3,12,778
186,5,19,779
186,6,35,780
186,8,36,781
186,9,40,782
186,10,49,783
187,1,4,784
187,3,12,785
187,5,19,786
187,6,31,787
187,7,31,788
187,9,44,789
187,10,43,790
188,1,4,791
188,3,12,792
188,5,19,793
188,6,35,794
188,7,34,795
188,8,43,796
188,10,49,797
189,1,4,798
189,3,12,799
189,5,18,800
189,6,31,801
189,7,38,802
189,8,37,803
189,9,44,804
190,3,17,476
190,4,27,477
190,6,23,478
190,7,26,479
190,8,31,480
190,9,32,481
190,10,37,482
191,1,9,721
191,4,20,722
191,6,23,723
191,7,27,724
191,8,32,725
191,9,32,726
191,10,37,727
192,1,16,763
192,3,17,764
192,6,23,765
192,7,26,766
192,8,32,767
192,9,32,768
192,10,37,769
193,1,4,805
193,3,12,806
193,4,16,807
193,7,38,808
193,8,39,809
193,9,44,810
193,10,45,811
194,1,4,812
194,3,12,813
194,4,15,814
194,6,35,815
194,8,36,816
194,9,40,817
194,10,49,818
195,1,4,819
195,3,12,820
195,4,16,821
195,6,31,822
195,7,31,823
195,9,44,824
195,10,43,825
196,1,4,826
196,3,12,827
196,4,15,828
196,6,35,829
196,7,34,830
196,8,43,831
196,10,49,832
197,1,4,833
197,3,12,834
197,4,15,835
197,6,31,836
197,7,38,837
197,8,37,838
197,9,44,839
198,3,17,483
198,4,27,484
198,5,26,485
198,7,26,486
198,8,31,487
198,9,32,488
198,10,37,489
199,1,9,728
199,4,20,729
199,5,26,730
199,7,27,731
199,8,32,732
199,9,32,733
199,10,37,734
200,1,16,770
200,3,17,771
200,5,30,772
200,7,26,773
200,8,32,774
200,9,32,775
200,10,37,776
201,1,12,805
201,3,20,806
201,4,27,807
201,7,27,808
201,8,32,809
201,9,32,810
201,10,37,811
202,1,4,840
202,3,12,841
202,4,15,842
202,5,19,843
202,8,36,844
202,9,40,845
202,10,49,846
203,1,4,847
203,3,12,848
203,4,16,849
203,5,19,850
203,7,31,851
203,9,44,852
203,10,43,853
204,1,4,854
204,3,12,855
204,4,15,856
204,5,19,857
204,7,34,858
204,8,43,859
204,10,49,860
205,1,4,861
205,3,12,862
205,4,15,863
205,5,18,864
205,7,38,865
205,8,37,866
205,9,44,867
206,3,17,490
206,4,27,491
206,5,26,492
206,6,23,493
206,8,31,494
206,9,32,495
206,10,37,496
207,1,9,735
207,4,20,736
207,5,26,737
207,6,23,738
207,8,32,739
207,9,32,740
207,10,37,741
208,1,16,777
208,3,17,778
208,5,30,779
208,6,23,780
208,8,32,781
208,9,32,782
208,10,37,783
209,1,12,812
209,3,20,813
209,4,27,814
209,6,23,815
209,8,32,816
209,9,32,817
209,10,37,818
210,1,4,840
210,3,12,841
210,4,16,842
210,5,19,843
210,8,39,844
210,9,44,845
210,10,45,846
211,1,4,868
211,3,12,869
211,4,16,870
211,5,19,871
211,6,31,872
211,9,44,873
211,10,43,874
212,1,4,875
212,3,12,876
212,4,15,877
212,5,19,878
212,6,35,879
212,8,43,880
212,10,49,881
213,1,4,882
213,3,12,883
213,4,15,884
213,5,18,885
213,6,31,886
213,8,37,887
213,9,44,888
214,3,17,497
214,4,27,498
214,5,26,499
214,6,23,500
214,7,26,501
214,9,32,502
214,10,37,503
215,1,9,742
215,4,20,743
215,5,26,744
215,6,23,745
215,7,27,746
215,9,32,747
215,10,37,748
216,1,16,784
216,3,17,785
216,5,30,786
216,6,23,787
216,7,26,788
216,9,32,789
216,10,37,790
217,1,12,819
217,3,20,820
217,4,27,821
217,6,23,822
217,7,27,823
217,9,32,824
217,10,37,825
218,1,4,847
218,3,12,848
218,4,16,849
218,5,19,850
218,7,38,851
218,9,44,852
218,10,45,853
219,1,4,868
219,3,12,869
219,4,15,870
219,5,19,871
219,6,35,872
219,9,40,873
219,10,49,874
220,1,4,889
220,3,12,890
220,4,15,891
220,5,19,892
220,6,35,893
220,7,34,894
220,10,49,895
221,1,4,896
221,3,12,897
221,4,15,898
221,5,18,899
221,6,31,900
221,7,38,901
221,9,44,902
222,3,17,504
222,4,27,505
222,5,26,506
222,6,23,507
222,7,26,508
222,8,31,509
222,10,37,510
223,1,9,749
223,4,20,750
223,5,26,751
223,6,23,752
223,7,27,753
223,8,32,754
223,10,37,755
224,1,16,791
224,3,17,792
224,5,30,793
224,6,23,794
224,7,26,795
224,8,32,796
224,10,37,797
225,1,12,826
225,3,20,827
225,4,27,828
225,6,23,829
225,7,27,830
225,8,32,831
225,10,37,832
226,1,4,854
226,3,12,855
226,4,16,856
226,5,19,857
226,7,38,858
226,8,39,859
226,10,45,860
227,1,4,875
227,3,12,876
227,4,15,877
227,5,19,878
227,6,35,879
227,8,36,880
227,10,49,881
228,1,4,889
228,3,12,890
228,4,16,891
228,5,19,892
228,6,31,893
228,7,31,894
228,10,43,895
229,1,4,903
229,3,12,904
229,4,15,905
229,5,18,906
229,6,31,907
229,7,38,908
229,8,37,909
230,3,17,511
230,4,27,512
230,5,26,513
230,6,23,514
230,7,26,515
230,8,31,516
230,9,32,517
231,1,9,756
231,4,20,757
231,5,26,758
231,6,23,759
231,7,27,760
231,8,32,761
231,9,32,762
232,1,16,798
232,3,17,799
232,5,30,800
232,6,23,801
232,7,26,802
232,8,32,803
232,9,32,804
233,1,12,833
233,3,20,834
233,4,27,835
233,6,23,836
233,7,27,837
233,8,32,838
233,9,32,839
234,1,4,861
234,3,12,862
234,4,16,863
234,5,19,864
234,7,38,865
234,8,39,866
